"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"5 98","0.419807852829051","Lasso","2","9","20.8045416979599"
"5 98","0.419807852829051","Relaxed Lasso","2","7","20.1783049910707"
"5 98","0.419807852829051","RF","1","6","16.9239932339828"
"5 99","0.419807852829051","Lasso","2","13","21.5967806977504"
"5 99","0.419807852829051","Relaxed Lasso","3","14","21.5549362421975"
"5 99","0.419807852829051","RF","1","7","14.4189265128695"
"5 100","0.419807852829051","Lasso","3","7","23.4408096826106"
"5 100","0.419807852829051","Relaxed Lasso","3","6","22.0062942757758"
"5 100","0.419807852829051","RF","2","9","15.3590080170215"
"6 1","0.714612644757177","Lasso","3","28","13.1437967102743"
"6 1","0.714612644757177","Relaxed Lasso","2","11","12.8984924474548"
"6 1","0.714612644757177","RF","1","3","11.5783214190388"
"6 2","0.714612644757177","Lasso","3","9","16.7552205650918"
"6 2","0.714612644757177","Relaxed Lasso","3","9","16.8422263724728"
"6 2","0.714612644757177","RF","2","8","13.7291346990086"
"6 3","0.714612644757177","Lasso","5","12","16.204772245371"
"6 3","0.714612644757177","Relaxed Lasso","5","33","13.0847973863078"
"6 3","0.714612644757177","RF","3","5","13.121722741667"
"6 4","0.714612644757177","Lasso","4","16","14.2218807548404"
"6 4","0.714612644757177","Relaxed Lasso","4","14","14.2638239289308"
"6 4","0.714612644757177","RF","2","3","11.5156678151064"
"6 5","0.714612644757177","Lasso","3","12","12.2878419160832"
"6 5","0.714612644757177","Relaxed Lasso","3","11","12.1570158750526"
"6 5","0.714612644757177","RF","2","7","10.7388452745604"
"6 6","0.714612644757177","Lasso","3","12","14.4362443764036"
"6 6","0.714612644757177","Relaxed Lasso","3","12","15.0899388383944"
"6 6","0.714612644757177","RF","1","6","11.7792685025341"
"6 7","0.714612644757177","Lasso","3","13","15.3092995204855"
"6 7","0.714612644757177","Relaxed Lasso","3","12","14.9362716057034"
"6 7","0.714612644757177","RF","1","5","11.3279479955406"
"6 8","0.714612644757177","Lasso","2","12","16.3472726657015"
"6 8","0.714612644757177","Relaxed Lasso","2","12","18.6402304755643"
"6 8","0.714612644757177","RF","1","6","15.8811376957853"
"6 9","0.714612644757177","Lasso","5","16","11.8456363610403"
"6 9","0.714612644757177","Relaxed Lasso","5","30","12.3252808825343"
"6 9","0.714612644757177","RF","1","5","10.3666878988909"
"6 10","0.714612644757177","Lasso","3","17","10.6847585137052"
"6 10","0.714612644757177","Relaxed Lasso","3","17","11.2480865749633"
"6 10","0.714612644757177","RF","1","7","9.50186879240613"
"6 11","0.714612644757177","Lasso","5","12","12.7674629122974"
"6 11","0.714612644757177","Relaxed Lasso","5","8","13.2395913685846"
"6 11","0.714612644757177","RF","2","7","10.1793452318593"
"6 12","0.714612644757177","Lasso","4","13","14.8513004646447"
"6 12","0.714612644757177","Relaxed Lasso","4","12","15.6703236782017"
"6 12","0.714612644757177","RF","2","8","12.9495367036535"
"6 13","0.714612644757177","Lasso","4","11","14.5395399154233"
"6 13","0.714612644757177","Relaxed Lasso","4","10","14.6316740249094"
"6 13","0.714612644757177","RF","3","8","11.5848451944132"
"6 14","0.714612644757177","Lasso","4","12","14.2023764351133"
"6 14","0.714612644757177","Relaxed Lasso","2","9","14.9381255973428"
"6 14","0.714612644757177","RF","1","3","12.2230726556206"
"6 15","0.714612644757177","Lasso","5","20","14.5647360272012"
"6 15","0.714612644757177","Relaxed Lasso","4","13","14.183892391317"
"6 15","0.714612644757177","RF","3","9","12.2359253166464"
"6 16","0.714612644757177","Lasso","4","13","14.2919615020015"
"6 16","0.714612644757177","Relaxed Lasso","4","14","13.7354316861276"
"6 16","0.714612644757177","RF","3","6","11.0950884214237"
"6 17","0.714612644757177","Lasso","4","11","12.5758460587622"
"6 17","0.714612644757177","Relaxed Lasso","4","11","13.2739451981745"
"6 17","0.714612644757177","RF","3","9","8.79117222113652"
"6 18","0.714612644757177","Lasso","1","6","12.485320420183"
"6 18","0.714612644757177","Relaxed Lasso","2","7","12.6000065428202"
"6 18","0.714612644757177","RF","1","5","11.3538552499009"
"6 19","0.714612644757177","Lasso","3","9","14.7142495344859"
"6 19","0.714612644757177","Relaxed Lasso","1","3","13.9971082208151"
"6 19","0.714612644757177","RF","3","9","10.863432608057"
"6 20","0.714612644757177","Lasso","4","9","12.4184980202336"
"6 20","0.714612644757177","Relaxed Lasso","4","9","13.3484877105496"
"6 20","0.714612644757177","RF","1","6","9.16291446041095"
"6 21","0.714612644757177","Lasso","3","14","19.1402302669002"
"6 21","0.714612644757177","Relaxed Lasso","3","14","18.706547484469"
"6 21","0.714612644757177","RF","3","7","15.0686182102564"
"6 22","0.714612644757177","Lasso","0","12","14.6425073557536"
"6 22","0.714612644757177","Relaxed Lasso","0","4","13.7067161291829"
"6 22","0.714612644757177","RF","0","4","11.5793922686163"
"6 23","0.714612644757177","Lasso","4","15","8.74362525720633"
"6 23","0.714612644757177","Relaxed Lasso","4","15","9.3613020792158"
"6 23","0.714612644757177","RF","2","8","7.08577375149456"
"6 24","0.714612644757177","Lasso","5","10","12.630536348016"
"6 24","0.714612644757177","Relaxed Lasso","4","8","11.6922015399953"
"6 24","0.714612644757177","RF","0","7","10.020449561776"
"6 25","0.714612644757177","Lasso","2","11","14.8437997475523"
"6 25","0.714612644757177","Relaxed Lasso","2","9","14.7847887458634"
"6 25","0.714612644757177","RF","1","10","12.0164852502985"
"6 26","0.714612644757177","Lasso","3","11","10.9108769253517"
"6 26","0.714612644757177","Relaxed Lasso","3","10","12.0705853319892"
"6 26","0.714612644757177","RF","2","5","9.27098699835909"
"6 27","0.714612644757177","Lasso","4","12","12.6808177667502"
"6 27","0.714612644757177","Relaxed Lasso","4","15","12.3117537263638"
"6 27","0.714612644757177","RF","3","9","9.98858656968714"
"6 28","0.714612644757177","Lasso","3","11","13.4150253382886"
"6 28","0.714612644757177","Relaxed Lasso","3","15","12.1730384398107"
"6 28","0.714612644757177","RF","0","4","11.0776940932582"
"6 29","0.714612644757177","Lasso","3","10","14.0353628441173"
"6 29","0.714612644757177","Relaxed Lasso","3","6","13.5799183506551"
"6 29","0.714612644757177","RF","1","6","10.870927661609"
"6 30","0.714612644757177","Lasso","3","15","13.0822501392422"
"6 30","0.714612644757177","Relaxed Lasso","3","10","13.1070158621588"
"6 30","0.714612644757177","RF","0","5","11.3180390213782"
"6 31","0.714612644757177","Lasso","2","10","11.5921033927871"
"6 31","0.714612644757177","Relaxed Lasso","1","9","11.9639785870953"
"6 31","0.714612644757177","RF","1","8","9.57691285992562"
"6 32","0.714612644757177","Lasso","2","15","11.2674309082948"
"6 32","0.714612644757177","Relaxed Lasso","2","12","11.9952774844219"
"6 32","0.714612644757177","RF","1","3","8.96032534942777"
"6 33","0.714612644757177","Lasso","1","10","10.1911266682092"
"6 33","0.714612644757177","Relaxed Lasso","1","10","9.83667805669377"
"6 33","0.714612644757177","RF","1","8","9.29015953645603"
"6 34","0.714612644757177","Lasso","3","13","12.2692949705662"
"6 34","0.714612644757177","Relaxed Lasso","3","12","11.5899256936311"
"6 34","0.714612644757177","RF","1","4","9.01433961944749"
"6 35","0.714612644757177","Lasso","4","17","16.783307029465"
"6 35","0.714612644757177","Relaxed Lasso","4","22","17.8103943325945"
"6 35","0.714612644757177","RF","2","8","13.4424041702194"
"6 36","0.714612644757177","Lasso","5","16","12.7032716810737"
"6 36","0.714612644757177","Relaxed Lasso","5","16","14.4899076425474"
"6 36","0.714612644757177","RF","3","5","10.3840958769061"
"6 37","0.714612644757177","Lasso","5","13","16.7616314591855"
"6 37","0.714612644757177","Relaxed Lasso","5","13","17.7681800990315"
"6 37","0.714612644757177","RF","3","5","13.8394822443228"
"6 38","0.714612644757177","Lasso","3","11","14.1904912551192"
"6 38","0.714612644757177","Relaxed Lasso","2","10","14.6196317086143"
"6 38","0.714612644757177","RF","0","4","10.2229337550655"
"6 39","0.714612644757177","Lasso","5","17","13.7334273430844"
"6 39","0.714612644757177","Relaxed Lasso","5","14","14.0383788244833"
"6 39","0.714612644757177","RF","2","7","11.8877779240052"
"6 40","0.714612644757177","Lasso","5","10","10.3708712935357"
"6 40","0.714612644757177","Relaxed Lasso","4","9","11.0191008252354"
"6 40","0.714612644757177","RF","2","7","8.42191989406327"
"6 41","0.714612644757177","Lasso","4","14","12.408154848311"
"6 41","0.714612644757177","Relaxed Lasso","4","13","11.4447145843307"
"6 41","0.714612644757177","RF","0","6","11.22623095263"
"6 42","0.714612644757177","Lasso","2","12","13.9142165993629"
"6 42","0.714612644757177","Relaxed Lasso","2","11","15.1403570023943"
"6 42","0.714612644757177","RF","1","7","10.4158199889541"
"6 43","0.714612644757177","Lasso","4","19","14.173075141366"
"6 43","0.714612644757177","Relaxed Lasso","2","8","13.163590058512"
"6 43","0.714612644757177","RF","0","9","13.5678462573595"
"6 44","0.714612644757177","Lasso","5","10","13.8152913993798"
"6 44","0.714612644757177","Relaxed Lasso","5","11","12.111460823009"
"6 44","0.714612644757177","RF","2","7","11.9609036849862"
"6 45","0.714612644757177","Lasso","4","15","13.3259973174141"
"6 45","0.714612644757177","Relaxed Lasso","3","9","13.4226730634968"
"6 45","0.714612644757177","RF","3","5","10.2799505673124"
"6 46","0.714612644757177","Lasso","5","10","10.8465124832915"
"6 46","0.714612644757177","Relaxed Lasso","5","7","10.3855375802126"
"6 46","0.714612644757177","RF","2","6","8.42898241881412"
"6 47","0.714612644757177","Lasso","3","25","12.1400277014965"
"6 47","0.714612644757177","Relaxed Lasso","3","23","10.3418389709458"
"6 47","0.714612644757177","RF","1","5","11.1503454317043"
"6 48","0.714612644757177","Lasso","3","14","13.1119286475014"
"6 48","0.714612644757177","Relaxed Lasso","3","14","12.6916237473968"
"6 48","0.714612644757177","RF","2","6","11.438585482903"
"6 49","0.714612644757177","Lasso","3","11","15.3283304444638"
"6 49","0.714612644757177","Relaxed Lasso","3","10","15.4258009113545"
"6 49","0.714612644757177","RF","1","6","11.6926580185283"
"6 50","0.714612644757177","Lasso","5","15","15.4077754951296"
"6 50","0.714612644757177","Relaxed Lasso","3","11","16.0835426098377"
"6 50","0.714612644757177","RF","0","5","11.3888097954865"
"6 51","0.714612644757177","Lasso","4","7","20.3425045067035"
"6 51","0.714612644757177","Relaxed Lasso","4","7","18.5827932961415"
"6 51","0.714612644757177","RF","2","3","15.6698311032449"
"6 52","0.714612644757177","Lasso","3","11","13.5207355400328"
"6 52","0.714612644757177","Relaxed Lasso","2","8","13.9939721668475"
"6 52","0.714612644757177","RF","1","4","11.5673663387117"
"6 53","0.714612644757177","Lasso","4","9","13.5671462496558"
"6 53","0.714612644757177","Relaxed Lasso","3","5","13.2712292429386"
"6 53","0.714612644757177","RF","2","7","11.998799906314"
"6 54","0.714612644757177","Lasso","2","10","14.6594649681627"
"6 54","0.714612644757177","Relaxed Lasso","2","10","15.7465964704035"
"6 54","0.714612644757177","RF","0","3","12.9720219796317"
"6 55","0.714612644757177","Lasso","3","27","15.2480317583824"
"6 55","0.714612644757177","Relaxed Lasso","3","13","14.5891145491499"
"6 55","0.714612644757177","RF","2","8","13.2605195920026"
"6 56","0.714612644757177","Lasso","4","12","13.5886853859338"
"6 56","0.714612644757177","Relaxed Lasso","4","12","13.054768935059"
"6 56","0.714612644757177","RF","1","5","9.84040750502994"
"6 57","0.714612644757177","Lasso","3","12","11.5037341388302"
"6 57","0.714612644757177","Relaxed Lasso","3","11","11.8857174002243"
"6 57","0.714612644757177","RF","2","7","9.15011219323902"
"6 58","0.714612644757177","Lasso","5","13","13.2989187932387"
"6 58","0.714612644757177","Relaxed Lasso","5","13","13.75539709073"
"6 58","0.714612644757177","RF","2","7","10.8801692734851"
"6 59","0.714612644757177","Lasso","3","15","13.2600525558474"
"6 59","0.714612644757177","Relaxed Lasso","1","11","13.1467068328636"
"6 59","0.714612644757177","RF","0","7","9.5347814205391"
"6 60","0.714612644757177","Lasso","4","14","11.2868080332"
"6 60","0.714612644757177","Relaxed Lasso","4","12","12.0590829482231"
"6 60","0.714612644757177","RF","1","10","9.313760929703"
"6 61","0.714612644757177","Lasso","5","11","11.588823542366"
"6 61","0.714612644757177","Relaxed Lasso","5","10","12.1713921918733"
"6 61","0.714612644757177","RF","1","5","10.5115793538709"
"6 62","0.714612644757177","Lasso","4","9","12.9267056854084"
"6 62","0.714612644757177","Relaxed Lasso","4","10","13.2939674192826"
"6 62","0.714612644757177","RF","3","7","10.7135716850676"
"6 63","0.714612644757177","Lasso","4","16","10.6578091666832"
"6 63","0.714612644757177","Relaxed Lasso","4","16","11.6531725031699"
"6 63","0.714612644757177","RF","2","6","8.41582076227954"
"6 64","0.714612644757177","Lasso","2","15","12.0003015935797"
"6 64","0.714612644757177","Relaxed Lasso","2","11","11.9554833084537"
"6 64","0.714612644757177","RF","1","9","10.3249052990645"
"6 65","0.714612644757177","Lasso","4","13","16.3731265911813"
"6 65","0.714612644757177","Relaxed Lasso","4","14","16.0628188839109"
"6 65","0.714612644757177","RF","2","7","12.7079612346044"
"6 66","0.714612644757177","Lasso","4","15","10.1759375259503"
"6 66","0.714612644757177","Relaxed Lasso","4","14","9.06640397494024"
"6 66","0.714612644757177","RF","3","8","8.94701742437269"
"6 67","0.714612644757177","Lasso","3","15","11.4290217178606"
"6 67","0.714612644757177","Relaxed Lasso","3","13","11.9457458490938"
"6 67","0.714612644757177","RF","2","6","8.4941649988958"
"6 68","0.714612644757177","Lasso","4","13","12.8093575463331"
"6 68","0.714612644757177","Relaxed Lasso","4","13","13.4316353896834"
"6 68","0.714612644757177","RF","3","9","11.3946672613652"
"6 69","0.714612644757177","Lasso","3","11","14.3867096876522"
"6 69","0.714612644757177","Relaxed Lasso","3","7","13.5616845395199"
"6 69","0.714612644757177","RF","3","6","11.326436609616"
"6 70","0.714612644757177","Lasso","1","10","13.9345990749128"
"6 70","0.714612644757177","Relaxed Lasso","1","9","13.7749203320053"
"6 70","0.714612644757177","RF","1","6","11.2047058135059"
"6 71","0.714612644757177","Lasso","4","25","16.8952225199091"
"6 71","0.714612644757177","Relaxed Lasso","4","12","17.901539270233"
"6 71","0.714612644757177","RF","1","5","15.5298863174057"
"6 72","0.714612644757177","Lasso","0","8","12.4728921886274"
"6 72","0.714612644757177","Relaxed Lasso","0","4","11.4568765899047"
"6 72","0.714612644757177","RF","1","5","9.67747956640757"
"6 73","0.714612644757177","Lasso","2","9","15.6752439139713"
"6 73","0.714612644757177","Relaxed Lasso","2","9","15.6988323991033"
"6 73","0.714612644757177","RF","2","6","13.2594611603205"
"6 74","0.714612644757177","Lasso","5","14","14.7291122125552"
"6 74","0.714612644757177","Relaxed Lasso","5","14","14.6357195099484"
"6 74","0.714612644757177","RF","1","6","10.5792138226196"
"6 75","0.714612644757177","Lasso","4","16","15.5152922495716"
"6 75","0.714612644757177","Relaxed Lasso","4","16","14.4823427816768"
"6 75","0.714612644757177","RF","1","9","13.1680950751016"
"6 76","0.714612644757177","Lasso","5","22","16.2988318389754"
"6 76","0.714612644757177","Relaxed Lasso","5","19","17.3294513158916"
"6 76","0.714612644757177","RF","2","8","12.5882036896408"
"6 77","0.714612644757177","Lasso","3","10","13.0774295639356"
"6 77","0.714612644757177","Relaxed Lasso","3","8","13.094676025486"
"6 77","0.714612644757177","RF","1","7","11.4562994941757"
"6 78","0.714612644757177","Lasso","5","19","13.8216799216649"
"6 78","0.714612644757177","Relaxed Lasso","4","18","13.2520682584417"
"6 78","0.714612644757177","RF","2","10","10.5145584521003"
"6 79","0.714612644757177","Lasso","5","16","14.2302096917516"
"6 79","0.714612644757177","Relaxed Lasso","4","6","14.1382894207449"
"6 79","0.714612644757177","RF","2","5","10.7989171234849"
"6 80","0.714612644757177","Lasso","3","10","14.7463946391305"
"6 80","0.714612644757177","Relaxed Lasso","3","10","13.8340523719529"
"6 80","0.714612644757177","RF","2","7","10.0726817007778"
"6 81","0.714612644757177","Lasso","3","16","13.6010462325424"
"6 81","0.714612644757177","Relaxed Lasso","3","16","14.4702672488386"
"6 81","0.714612644757177","RF","0","4","10.4525432418116"
"6 82","0.714612644757177","Lasso","2","10","13.1487114219395"
"6 82","0.714612644757177","Relaxed Lasso","2","9","13.8346153944987"
"6 82","0.714612644757177","RF","3","8","12.6285942176312"
"6 83","0.714612644757177","Lasso","4","11","17.50689011732"
"6 83","0.714612644757177","Relaxed Lasso","3","9","18.29689481178"
"6 83","0.714612644757177","RF","3","8","14.3845688244876"
"6 84","0.714612644757177","Lasso","2","12","11.5231548565281"
"6 84","0.714612644757177","Relaxed Lasso","2","8","12.1388547384605"
"6 84","0.714612644757177","RF","1","7","10.2103106225372"
"6 85","0.714612644757177","Lasso","4","17","16.1187398569127"
"6 85","0.714612644757177","Relaxed Lasso","2","14","17.1719714033333"
"6 85","0.714612644757177","RF","1","7","14.347052090374"
"6 86","0.714612644757177","Lasso","4","10","15.4330870041412"
"6 86","0.714612644757177","Relaxed Lasso","4","9","14.9210863303348"
"6 86","0.714612644757177","RF","2","4","13.3658026825839"
"6 87","0.714612644757177","Lasso","4","10","13.7060681640442"
"6 87","0.714612644757177","Relaxed Lasso","4","10","12.6952738514259"
"6 87","0.714612644757177","RF","3","8","9.28535215963301"
"6 88","0.714612644757177","Lasso","2","15","15.1364579811394"
"6 88","0.714612644757177","Relaxed Lasso","2","14","14.8994895994935"
"6 88","0.714612644757177","RF","1","4","13.5392684224906"
"6 89","0.714612644757177","Lasso","3","11","15.2144178078914"
"6 89","0.714612644757177","Relaxed Lasso","3","10","15.623843300256"
"6 89","0.714612644757177","RF","1","5","11.9017625068562"
"6 90","0.714612644757177","Lasso","4","13","12.955166840917"
"6 90","0.714612644757177","Relaxed Lasso","4","13","13.4548472039228"
"6 90","0.714612644757177","RF","2","5","10.5331825122865"
"6 91","0.714612644757177","Lasso","3","11","10.3623746812267"
"6 91","0.714612644757177","Relaxed Lasso","2","10","10.9565577949914"
"6 91","0.714612644757177","RF","1","4","8.64094878134996"
"6 92","0.714612644757177","Lasso","3","11","13.565943930025"
"6 92","0.714612644757177","Relaxed Lasso","3","11","12.730767781137"
"6 92","0.714612644757177","RF","3","8","9.24523432429594"
"6 93","0.714612644757177","Lasso","4","10","13.4291309650285"
"6 93","0.714612644757177","Relaxed Lasso","4","11","13.4396708570883"
"6 93","0.714612644757177","RF","2","10","11.3255484393441"
"6 94","0.714612644757177","Lasso","3","8","11.5860372769241"
"6 94","0.714612644757177","Relaxed Lasso","3","4","11.7194955210154"
"6 94","0.714612644757177","RF","2","6","10.4403227715402"
"6 95","0.714612644757177","Lasso","3","9","20.178590726529"
"6 95","0.714612644757177","Relaxed Lasso","3","12","20.8496881429292"
"6 95","0.714612644757177","RF","2","5","15.9899264024855"
"6 96","0.714612644757177","Lasso","4","10","17.3153950319956"
"6 96","0.714612644757177","Relaxed Lasso","4","11","16.4247098995883"
"6 96","0.714612644757177","RF","2","6","13.3917317689989"
"6 97","0.714612644757177","Lasso","5","22","12.1056318917139"
"6 97","0.714612644757177","Relaxed Lasso","5","17","11.5159003927606"
"6 97","0.714612644757177","RF","0","7","11.4835881661526"
"6 98","0.714612644757177","Lasso","2","12","15.5233665877282"
"6 98","0.714612644757177","Relaxed Lasso","2","14","15.272166249398"
"6 98","0.714612644757177","RF","0","8","10.8500019102182"
"6 99","0.714612644757177","Lasso","4","11","10.7915564371504"
"6 99","0.714612644757177","Relaxed Lasso","4","10","10.0621117600027"
"6 99","0.714612644757177","RF","2","6","8.17820885559102"
"6 100","0.714612644757177","Lasso","3","10","13.3047856703307"
"6 100","0.714612644757177","Relaxed Lasso","1","5","14.5178908364603"
"6 100","0.714612644757177","RF","2","7","10.6722127046574"
"7 1","1.21644039911468","Lasso","4","13","9.20800989450173"
"7 1","1.21644039911468","Relaxed Lasso","1","7","8.96514539896336"
"7 1","1.21644039911468","RF","3","9","8.24409318247906"
"7 2","1.21644039911468","Lasso","4","10","7.41030481868814"
"7 2","1.21644039911468","Relaxed Lasso","4","7","8.65974129398511"
"7 2","1.21644039911468","RF","1","6","8.27507720046273"
"7 3","1.21644039911468","Lasso","4","18","8.23651700263432"
"7 3","1.21644039911468","Relaxed Lasso","4","19","8.2952972680608"
"7 3","1.21644039911468","RF","1","5","7.29181460659443"
"7 4","1.21644039911468","Lasso","4","12","10.5600748560184"
"7 4","1.21644039911468","Relaxed Lasso","4","11","10.4145367568863"
"7 4","1.21644039911468","RF","3","7","8.63394321592915"
"7 5","1.21644039911468","Lasso","4","12","9.2843087661312"
"7 5","1.21644039911468","Relaxed Lasso","4","12","8.96561053056067"
"7 5","1.21644039911468","RF","3","8","6.99891202526916"
"7 6","1.21644039911468","Lasso","4","16","8.41277662201189"
"7 6","1.21644039911468","Relaxed Lasso","2","3","8.68514418540088"
"7 6","1.21644039911468","RF","2","3","7.61665443724711"
"7 7","1.21644039911468","Lasso","2","33","7.59248146951322"
"7 7","1.21644039911468","Relaxed Lasso","4","21","7.59464872445353"
"7 7","1.21644039911468","RF","0","3","7.31797997054351"
"7 8","1.21644039911468","Lasso","4","14","8.77664848052812"
"7 8","1.21644039911468","Relaxed Lasso","4","11","8.99232721963625"
"7 8","1.21644039911468","RF","2","8","8.19766386962631"
"7 9","1.21644039911468","Lasso","3","15","7.70347167184214"
"7 9","1.21644039911468","Relaxed Lasso","3","28","8.11432942778023"
"7 9","1.21644039911468","RF","1","6","6.66232808244407"
"7 10","1.21644039911468","Lasso","5","13","8.42921608368571"
"7 10","1.21644039911468","Relaxed Lasso","5","13","8.85254930316243"
"7 10","1.21644039911468","RF","3","5","7.56576075811118"
"7 11","1.21644039911468","Lasso","3","12","8.40582368154846"
"7 11","1.21644039911468","Relaxed Lasso","2","8","8.93204819552428"
"7 11","1.21644039911468","RF","1","6","8.45020347776639"
"7 12","1.21644039911468","Lasso","3","15","6.17074204212321"
"7 12","1.21644039911468","Relaxed Lasso","3","14","5.76450408143791"
"7 12","1.21644039911468","RF","1","5","6.09084057611002"
"7 13","1.21644039911468","Lasso","4","9","8.70180340199818"
"7 13","1.21644039911468","Relaxed Lasso","4","9","9.1437600067251"
"7 13","1.21644039911468","RF","2","6","8.03756181443378"
"7 14","1.21644039911468","Lasso","4","12","9.90329395532937"
"7 14","1.21644039911468","Relaxed Lasso","4","12","9.74096276653847"
"7 14","1.21644039911468","RF","2","5","9.17566243219044"
"7 15","1.21644039911468","Lasso","5","8","9.21881828570103"
"7 15","1.21644039911468","Relaxed Lasso","5","8","9.52015507809817"
"7 15","1.21644039911468","RF","2","8","8.18006170971011"
"7 16","1.21644039911468","Lasso","4","7","9.07650446278331"
"7 16","1.21644039911468","Relaxed Lasso","4","6","9.16598443054853"
"7 16","1.21644039911468","RF","2","9","9.76258879411028"
"7 17","1.21644039911468","Lasso","3","12","7.99060077101634"
"7 17","1.21644039911468","Relaxed Lasso","3","12","7.81354532999398"
"7 17","1.21644039911468","RF","2","8","8.00876713333485"
"7 18","1.21644039911468","Lasso","5","14","7.84107162006956"
"7 18","1.21644039911468","Relaxed Lasso","4","13","7.75300576820301"
"7 18","1.21644039911468","RF","1","3","7.47038870162944"
"7 19","1.21644039911468","Lasso","5","16","7.25546479888723"
"7 19","1.21644039911468","Relaxed Lasso","5","16","7.64486525375822"
"7 19","1.21644039911468","RF","3","7","5.83400871048578"
"7 20","1.21644039911468","Lasso","4","11","8.03449958942642"
"7 20","1.21644039911468","Relaxed Lasso","4","11","8.26795373402158"
"7 20","1.21644039911468","RF","2","5","7.94183267570191"
"7 21","1.21644039911468","Lasso","4","17","6.27459919671991"
"7 21","1.21644039911468","Relaxed Lasso","4","15","6.69011594662943"
"7 21","1.21644039911468","RF","2","8","5.63576408276891"
"7 22","1.21644039911468","Lasso","4","8","7.03131632450934"
"7 22","1.21644039911468","Relaxed Lasso","4","9","6.93737795253525"
"7 22","1.21644039911468","RF","3","10","7.20398221550375"
"7 23","1.21644039911468","Lasso","4","11","6.85669648121744"
"7 23","1.21644039911468","Relaxed Lasso","4","9","6.69705639509931"
"7 23","1.21644039911468","RF","3","6","5.45696040176716"
"7 24","1.21644039911468","Lasso","5","10","9.90547877120525"
"7 24","1.21644039911468","Relaxed Lasso","5","9","10.015892679993"
"7 24","1.21644039911468","RF","3","6","8.11080197453785"
"7 25","1.21644039911468","Lasso","3","19","8.07470522307688"
"7 25","1.21644039911468","Relaxed Lasso","2","9","7.99971954312832"
"7 25","1.21644039911468","RF","1","6","7.88572314161688"
"7 26","1.21644039911468","Lasso","5","36","7.25537704977842"
"7 26","1.21644039911468","Relaxed Lasso","5","23","6.97950834168201"
"7 26","1.21644039911468","RF","3","10","7.60299251940469"
"7 27","1.21644039911468","Lasso","5","12","6.56692705899271"
"7 27","1.21644039911468","Relaxed Lasso","5","11","6.59890206954094"
"7 27","1.21644039911468","RF","2","5","6.27274340212633"
"7 28","1.21644039911468","Lasso","4","28","10.0838329925452"
"7 28","1.21644039911468","Relaxed Lasso","4","27","10.3578954092497"
"7 28","1.21644039911468","RF","1","6","8.95250374942545"
"7 29","1.21644039911468","Lasso","4","11","10.5261306008433"
"7 29","1.21644039911468","Relaxed Lasso","4","11","9.30992448914805"
"7 29","1.21644039911468","RF","3","6","9.52785363065256"
"7 30","1.21644039911468","Lasso","5","16","7.28345888254249"
"7 30","1.21644039911468","Relaxed Lasso","5","16","7.16541672916342"
"7 30","1.21644039911468","RF","3","9","6.65557976641645"
"7 31","1.21644039911468","Lasso","5","13","7.56749578005174"
"7 31","1.21644039911468","Relaxed Lasso","5","11","7.1810963789727"
"7 31","1.21644039911468","RF","2","7","6.6072210855517"
"7 32","1.21644039911468","Lasso","3","16","10.2893805438551"
"7 32","1.21644039911468","Relaxed Lasso","3","15","9.32204693190806"
"7 32","1.21644039911468","RF","1","6","8.7850462829502"
"7 33","1.21644039911468","Lasso","5","22","7.96153669124367"
"7 33","1.21644039911468","Relaxed Lasso","4","10","8.57042635883899"
"7 33","1.21644039911468","RF","4","10","8.46142659464826"
"7 34","1.21644039911468","Lasso","5","17","7.91174443067249"
"7 34","1.21644039911468","Relaxed Lasso","5","6","7.92803945655193"
"7 34","1.21644039911468","RF","3","6","6.97678896045036"
"7 35","1.21644039911468","Lasso","5","15","10.3089541681757"
"7 35","1.21644039911468","Relaxed Lasso","5","11","10.7766950586883"
"7 35","1.21644039911468","RF","3","5","9.42801546850764"
"7 36","1.21644039911468","Lasso","5","12","7.37726221868311"
"7 36","1.21644039911468","Relaxed Lasso","3","8","7.55442308569022"
"7 36","1.21644039911468","RF","3","8","6.80288193337682"
"7 37","1.21644039911468","Lasso","4","13","8.2495968327576"
"7 37","1.21644039911468","Relaxed Lasso","3","8","8.70165931264835"
"7 37","1.21644039911468","RF","3","8","7.36205621772038"
"7 38","1.21644039911468","Lasso","4","14","9.01753416328846"
"7 38","1.21644039911468","Relaxed Lasso","4","12","9.05385012345907"
"7 38","1.21644039911468","RF","2","9","7.80115027660771"
"7 39","1.21644039911468","Lasso","5","11","6.49417261332904"
"7 39","1.21644039911468","Relaxed Lasso","5","9","6.08654870826551"
"7 39","1.21644039911468","RF","3","6","6.59128545740288"
"7 40","1.21644039911468","Lasso","3","15","6.19788669643584"
"7 40","1.21644039911468","Relaxed Lasso","3","13","6.24335552139241"
"7 40","1.21644039911468","RF","1","6","6.40289886985718"
"7 41","1.21644039911468","Lasso","5","13","7.99149942651656"
"7 41","1.21644039911468","Relaxed Lasso","5","9","7.65865381953149"
"7 41","1.21644039911468","RF","3","5","7.1232891558349"
"7 42","1.21644039911468","Lasso","5","14","7.21702243258859"
"7 42","1.21644039911468","Relaxed Lasso","4","12","7.13702698663149"
"7 42","1.21644039911468","RF","2","9","5.90143270420184"
"7 43","1.21644039911468","Lasso","4","20","7.49504003897405"
"7 43","1.21644039911468","Relaxed Lasso","4","10","7.67331806088876"
